STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,ACTIVITY,Economic activity,PRICES,Price base,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,REF_YEAR_PRICE,Price reference year,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN31,Karnataka,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,53676000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN04,Rajasthan,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,57895000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN05,Uttar Pradesh,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,170267000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN24,Manipur,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,2357000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN18,Punjab,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,24910000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN35,Andaman and Nicobar Islands,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,370000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN12,Gujarat,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,51713000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN03,National Capital Territory of Delhi,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,14176000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN09,Meghalaya,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,2390000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN33,Tamil Nadu,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,63076000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN26,Tripura,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,3249000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN30,Andhra Pradesh,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,45470000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN36,Telangana,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,31837000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN20,Haryana,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,21665000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN34,Puducherry,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,997000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN28,Madhya Pradesh,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,61805000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN02,Himachal Pradesh,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,6170000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN14,Maharashtra,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,98774000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN21,Uttaranchal,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,8664000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN01,Jammu and Kashmir,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,10335000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN08,Nagaland,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2002,,1920000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN08,Nagaland,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,1851000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN01,Jammu and Kashmir,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,10526000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN21,Uttaranchal,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,8839000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN14,Maharashtra,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,100670000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN02,Himachal Pradesh,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,6262000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN28,Madhya Pradesh,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,63263000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN34,Puducherry,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,1019000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN20,Haryana,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,22186000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN36,Telangana,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,32289000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN30,Andhra Pradesh,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,46116000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN26,Tripura,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,3299000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN09,Meghalaya,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,2462000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN33,Tamil Nadu,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,63746000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN03,National Capital Territory of Delhi,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,14502000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN12,Gujarat,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,52756000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN18,Punjab,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,25461000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN35,Andaman and Nicobar Islands,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,385000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN05,Uttar Pradesh,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,174337000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN24,Manipur,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,2419000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN04,Rajasthan,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,59282000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN31,Karnataka,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,54502000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN10,Assam,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,27628000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN25,Mizoram,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,945000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN22,Bihar,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,86774000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN11,West Bengal,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,82660000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN32,Goa,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,1402000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN27,Orissa,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,37948000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN23,Jharkhand,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,28091000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN19,Chandigarh,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,984000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN06,Sikkim,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,558000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN17,Kerala,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,32205000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN29,Chhattisgarh,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,21811000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN07,Arunachal Pradesh,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2003,,1161000,,IND,India,E,Estimated value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,HR05,City of Zagreb,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2001,,792930,,HRV,Croatia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SK02,West Slovakia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2001,,1869640,,SVK,Slovak Republic,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,HR06,Northern Croatia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2001,,858390,,HRV,Croatia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,HR03,Adriatic Croatia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2001,,1417270,,HRV,Croatia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SK01,Bratislava Region,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2001,,599020,,SVK,Slovak Republic,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SK03,Central Slovakia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2001,,1354410,,SVK,Slovak Republic,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SK04,East Slovakia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2001,,1556460,,SVK,Slovak Republic,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,HR02,Pannonian Croatia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2001,,1231860,,HRV,Croatia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SI03,Eastern Slovenia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2008,,1093260,,SVN,Slovenia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SI04,Western Slovenia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2008,,928710,,SVN,Slovenia,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SK02,West Slovakia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2011,,1838930,,SVK,Slovak Republic,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SK01,Bratislava Region,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2011,,603200,,SVK,Slovak Republic,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SK03,Central Slovakia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2011,,1349440,,SVK,Slovak Republic,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SK04,East Slovakia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2011,,1606540,,SVK,Slovak Republic,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SK02,West Slovakia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2021,,1815750,,SVK,Slovak Republic,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SK01,Bratislava Region,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2021,,721420,,SVK,Slovak Republic,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SK03,Central Slovakia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2021,,1313980,,SVK,Slovak Republic,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,SK04,East Slovakia,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2021,,1589510,,SVK,Slovak Republic,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN33,Tamil Nadu,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,64416000,,IND,India,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN29,Chhattisgarh,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,22300000,,IND,India,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN19,Chandigarh,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,1026000,,IND,India,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN23,Jharkhand,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,28663000,,IND,India,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN22,Bihar,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,88662000,,IND,India,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN25,Mizoram,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,973000,,IND,India,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,IN24,Manipur,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2004,,2482000,,IND,India,B,Time series break,_Z,,0,Units,0,Zero,_Z,Not applicable
